label,align,target_attract,delta_i_norm,delta_t_norm,consistency_to_mean
7.000000000000000000e+00,3.553640842437744141e-02,1.100590825080871582e-01,6.329836845397949219e-01,1.748113781213760376e-01,7.880928516387939453e-01
7.000000000000000000e+00,6.472660601139068604e-02,5.708144605159759521e-02,5.975669622421264648e-01,2.103228121995925903e-01,7.662217617034912109e-01
7.000000000000000000e+00,1.186942532658576965e-01,6.903706490993499756e-02,4.610601067543029785e-01,1.282677352428436279e-01,7.240244150161743164e-01
7.000000000000000000e+00,4.592562839388847351e-02,1.010986864566802979e-01,6.481946706771850586e-01,1.375134587287902832e-01,7.081167101860046387e-01
7.000000000000000000e+00,7.681822776794433594e-02,7.172675430774688721e-02,5.009728074073791504e-01,1.483967751264572144e-01,7.757055759429931641e-01
7.000000000000000000e+00,1.021569073200225830e-01,7.486179471015930176e-02,6.917432546615600586e-01,2.381177842617034912e-01,8.257862925529479980e-01
7.000000000000000000e+00,9.121179580688476562e-03,1.276146769523620605e-01,7.617713809013366699e-01,1.899117529392242432e-01,7.763606309890747070e-01
7.000000000000000000e+00,1.128129214048385620e-01,7.490386068820953369e-02,4.205537140369415283e-01,1.407692730426788330e-01,7.086075544357299805e-01
7.000000000000000000e+00,7.117680460214614868e-02,6.939174234867095947e-02,6.024094223976135254e-01,1.572583019733428955e-01,7.421081662178039551e-01
7.000000000000000000e+00,5.914558097720146179e-02,1.151015460491180420e-01,7.151365280151367188e-01,1.954872757196426392e-01,7.848733663558959961e-01
7.000000000000000000e+00,5.865667760372161865e-02,1.070136129856109619e-01,7.250320315361022949e-01,2.478398680686950684e-01,8.406711220741271973e-01
7.000000000000000000e+00,8.513830602169036865e-02,5.961357057094573975e-02,6.331458091735839844e-01,1.926915496587753296e-01,7.978951334953308105e-01
7.000000000000000000e+00,7.197823375463485718e-02,6.944438815116882324e-02,6.213796138763427734e-01,1.780158132314682007e-01,7.756043672561645508e-01
7.000000000000000000e+00,7.364185154438018799e-02,4.055222868919372559e-02,6.042242646217346191e-01,1.645628660917282104e-01,7.072162628173828125e-01
